pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
8657,neutral,"while the counselors presented , the designer existed .",the counselors presented the designer .,designer existed counselors presented not know counselors presented designer,,,,,,,,,,,,,,
8658,neutral,"when the analyst moved , the potter listened .",the analyst moved the potter .,potter listened analyst moved not know analyst moved potter,,,,,,,,,,,,,,
8659,neutral,"since the sculptors hid , the potter danced .",the sculptors hid the potter .,potter danced sculptors hid not know sculptors hid potter,,,,,,,,,,,,,,
8660,neutral,"although the director moved , the designer danced .",the director moved the designer .,designer danced director moved not know director moved designer,,,,,,,,,,,,,,
8661,neutral,"because the photographers fought , the artist arrived .",the photographers fought the artist .,artist arrived photographers fought not know photographers fought artist,,,,,,,,,,,,,,
8662,neutral,"while the artist paid , the curators danced .",the artist paid the curators .,curators danced artist paid not know artist paid curators,,,,,,,,,,,,,,
8663,neutral,"while the counselors studied , the chaplain appeared .",the counselors studied the chaplain .,chaplain appeared counselors studied not know counselors studied chaplain,,,,,,,,,,,,,,
8664,neutral,"while the potters presented , the essayist danced .",the potters presented the essayist .,essayist danced potters presented not know potters presented essayist,,,,,,,,,,,,,,
8665,neutral,"although the administrator moved , the judges yelled .",the administrator moved the judges .,judges yelled administrator moved not know administrator moved judges,,,,,,,,,,,,,,
8666,neutral,"while the potter presented , the colorist shouted .",the potter presented the colorist .,colorist shouted potter presented not know potter presented colorist,,,,,,,,,,,,,,
8667,neutral,"since the artists studied , the authors panicked .",the artists studied the authors .,authors panicked artists studied not know artists studied authors,,,,,,,,,,,,,,
8668,neutral,"although the administrators presented , the therapist appeared .",the administrators presented the therapist .,therapist appeared administrators presented not know administrators presented therapist,,,,,,,,,,,,,,
8669,neutral,"when the photographer stopped , the designer shouted .",the photographer stopped the designer .,designer shouted photographer stopped not know photographer stopped designer,,,,,,,,,,,,,,
8670,neutral,"because the administrators studied , the counselor arrived .",the administrators studied the counselor .,counselor arrived administrators studied not know administrators studied counselor,,,,,,,,,,,,,,
8671,neutral,"before the administrators fought , the judges waited .",the administrators fought the judges .,judges waited administrators fought not know administrators fought judges,,,,,,,,,,,,,,
8672,neutral,"because the judges hid , the psychotherapists agreed .",the judges hid the psychotherapists .,psychotherapists agreed judges hid not know judges hid psychotherapists,,,,,,,,,,,,,,
8673,neutral,"although the tourists presented , the sculptors danced .",the tourists presented the sculptors .,sculptors danced tourists presented not know tourists presented sculptors,,,,,,,,,,,,,,
8674,neutral,"since the directors studied , the potters agreed .",the directors studied the potters .,potters agreed directors studied not know directors studied potters,,,,,,,,,,,,,,
8675,neutral,"while the colorist hid , the banker existed .",the colorist hid the banker .,banker existed colorist hid not know colorist hid banker,,,,,,,,,,,,,,
8676,neutral,"when the lawyers studied , the designers arrived .",the lawyers studied the designers .,designers arrived lawyers studied not know lawyers studied designers,,,,,,,,,,,,,,
8677,neutral,"before the therapist studied , the artists existed .",the therapist studied the artists .,artists existed therapist studied not know therapist studied artists,,,,,,,,,,,,,,
8678,neutral,"while the psychotherapists paid , the musicians existed .",the psychotherapists paid the musicians .,musicians existed psychotherapists paid not know psychotherapists paid musicians,,,,,,,,,,,,,,
8679,neutral,"although the administrators fought , the colorist shouted .",the administrators fought the colorist .,colorist shouted administrators fought not know administrators fought colorist,,,,,,,,,,,,,,
8680,neutral,"since the designers stopped , the analysts listened .",the designers stopped the analysts .,analysts listened designers stopped not know designers stopped analysts,,,,,,,,,,,,,,
8681,neutral,"because the officers paid , the sculptors yelled .",the officers paid the sculptors .,sculptors yelled officers paid not know officers paid sculptors,,,,,,,,,,,,,,
8682,neutral,"after the colorists presented , the sculptor agreed .",the colorists presented the sculptor .,sculptor agreed colorists presented not know colorists presented sculptor,,,,,,,,,,,,,,
8683,neutral,"because the analyst hid , the tourist listened .",the analyst hid the tourist .,tourist listened analyst hid not know analyst hid tourist,,,,,,,,,,,,,,
8684,neutral,"since the tourists fought , the administrator panicked .",the tourists fought the administrator .,administrator panicked tourists fought not know tourists fought administrator,,,,,,,,,,,,,,
8685,neutral,"since the musician presented , the psychotherapists agreed .",the musician presented the psychotherapists .,psychotherapists agreed musician presented not know musician presented psychotherapists,,,,,,,,,,,,,,
8686,neutral,"because the administrator moved , the photographers danced .",the administrator moved the photographers .,photographers danced administrator moved not know administrator moved photographers,,,,,,,,,,,,,,
8687,neutral,"although the chaplains hid , the colorists arrived .",the chaplains hid the colorists .,colorists arrived chaplains hid not know chaplains hid colorists,,,,,,,,,,,,,,
8688,neutral,"before the musicians fought , the officers existed .",the musicians fought the officers .,officers existed musicians fought not know musicians fought officers,,,,,,,,,,,,,,
8689,neutral,"before the therapists moved , the psychotherapist panicked .",the therapists moved the psychotherapist .,psychotherapist panicked therapists moved not know therapists moved psychotherapist,,,,,,,,,,,,,,
8690,neutral,"while the colorist studied , the designer yelled .",the colorist studied the designer .,designer yelled colorist studied not know colorist studied designer,,,,,,,,,,,,,,
8691,neutral,"before the judge presented , the essayists slept .",the judge presented the essayists .,essayists slept judge presented not know judge presented essayists,,,,,,,,,,,,,,
8692,neutral,"after the artists paid , the photographer panicked .",the artists paid the photographer .,photographer panicked artists paid not know artists paid photographer,,,,,,,,,,,,,,
8693,neutral,"before the psychotherapists hid , the artists agreed .",the psychotherapists hid the artists .,artists agreed psychotherapists hid not know psychotherapists hid artists,,,,,,,,,,,,,,
